-12000.0 0.0 -0.05
-12000.0 0.0 -1000.0
-12000.0 0.0 -2400.0
-12000.0 0.0 -5000.0
-12000.0 0.0 -7500.0
-12000.0 0.0 -10000.0
-12000.0 0.0 -12000.0
-6000.0 0.0 -0.05
-6000.0 0.0 -1000.0
-6000.0 0.0 -2400.0
-6000.0 0.0 -5000.0
-6000.0 0.0 -7500.0
-6000.0 0.0 -10000.0
-6000.0 0.0 -12000.0
0.0 0.0 -0.05
0.0 0.0 -1000.0
0.0 0.0 -2400.0
0.0 0.0 -5000.0
0.0 0.0 -7500.0
0.0 0.0 -10000.0
0.0 0.0 -12000.0
6000.0 0.0 -0.05
6000.0 0.0 -1000.0
6000.0 0.0 -2400.0
6000.0 0.0 -5000.0
6000.0 0.0 -7500.0
6000.0 0.0 -10000.0
6000.0 0.0 -12000.0
12000.0 0.0 -0.05
12000.0 0.0 -1000.0
12000.0 0.0 -2400.0
12000.0 0.0 -5000.0
12000.0 0.0 -7500.0
12000.0 0.0 -10000.0
12000.0 0.0 -12000.0
