-15000.0 -15000.0 -0.05
-15000.0 -15000.0 -2400.0
0.0 -15000.0 -0.05
0.0 -15000.0 -2400.0
15000.0 -15000.0 -0.05
15000.0 -15000.0 -2400.0
-20000.0 -9000.0 -0.05
-20000.0 -9000.0 -2400.0
-10000.0 -9000.0 -0.05
-10000.0 -9000.0 -2400.0
0.0 -9000.0 -0.05
0.0 -9000.0 -2400.0
10000.0 -9000.0 -0.05
10000.0 -9000.0 -2400.0
20000.0 -9000.0 -0.05
20000.0 -9000.0 -2400.0
-20000.0 -3000.0 -0.05
-20000.0 -3000.0 -2400.0
-10000.0 -3000.0 -0.05
-10000.0 -3000.0 -2400.0
0.0 -3000.0 -0.05
0.0 -3000.0 -2400.0
10000.0 -3000.0 -0.05
10000.0 -3000.0 -2400.0
20000.0 -3000.0 -0.05
20000.0 -3000.0 -2400.0
-20000.0 0.0 -0.05
-20000.0 0.0 -2400.0
20000.0 0.0 -0.05
20000.0 0.0 -2400.0
-20000.0 3000.0 -0.05
-20000.0 3000.0 -2400.0
-10000.0 3000.0 -0.05
-10000.0 3000.0 -2400.0
0.0 3000.0 -0.05
0.0 3000.0 -2400.0
10000.0 3000.0 -0.05
10000.0 3000.0 -2400.0
20000.0 3000.0 -0.05
20000.0 3000.0 -2400.0
-20000.0 9000.0 -0.05
-20000.0 9000.0 -2400.0
-10000.0 9000.0 -0.05
-10000.0 9000.0 -2400.0
0.0 9000.0 -0.05
0.0 9000.0 -2400.0
10000.0 9000.0 -0.05
10000.0 9000.0 -2400.0
20000.0 9000.0 -0.05
20000.0 9000.0 -2400.0
-15000.0 15000.0 -0.05
-15000.0 15000.0 -2400.0
0.0 15000.0 -0.05
0.0 15000.0 -2400.0
15000.0 15000.0 -0.05
15000.0 15000.0 -2400.0
